timestamp,latitude,longitude,movingSpeed,compassDirection,nrStatus,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nr_ssRsrp_avg,nr_ssSinr_avg,mobileRx,mobileTx,currentNow,voltageNow,nrStatus_array,downlink_mbps,uplink_mbps,sw_power,sw_power_rolled,sw_power_baseline,Fixedtimestamp,_start,_end,iperf_type,Throughput,run_number,seq_no,time_since_start,avg_power,avg_power_rolled,avg_power_baseline,provider,radio_type_used,direction
2021-01-18 15:55:38,44.97375515,-93.2225035,0.156606965,189,CONNECTED,-88.0,-88.0,20.0,-88.0,-88.0,18.4,98801959374,93425337,-2086.1,3794000.0,['CONNECTED'],2273.660448,1.504896,7914.6634,3972.5330739999963,1600.2347439999962,2021-01-18 15:55:38-06:00,0.0,1.0,parallel-merged,1800.0,173.0,0.0,0.0,5047.5627800000075,5042.856275999987,2670.557945999969,Verizon,DEFAULT,downlink
2021-01-18 15:55:39,44.97375694999999,-93.22250250000002,0.162607715,355,CONNECTED,-88.0,-88.0,17.0,-88.0,-88.0,16.4,98973418846,93522425,-1792.8,3794000.0,['CONNECTED'],1371.675776,0.776704,6801.8832,4232.756763999996,1860.458433999996,2021-01-18 15:55:39-06:00,1.0,2.0,parallel-merged,1740.0,173.0,1.0,1.0,8178.047860000009,8175.772847999978,5803.474517999957,Verizon,DEFAULT,downlink
2021-01-18 15:55:40,44.97376124,-93.22250048,0.39973895200000004,354,CONNECTED,-88.0,-88.0,17.0,-88.0,-88.0,17.0,99232794310,93681577,-1852.3,3794000.0,['CONNECTED'],2075.003712,1.273216,7027.6262,4584.485003999996,2212.1866739999955,2021-01-18 15:55:40-06:00,2.0,3.0,parallel-merged,1560.0,173.0,2.0,2.0,6828.321259999995,6834.977655999983,4462.679325999978,Verizon,DEFAULT,downlink
2021-01-18 15:55:41,44.973767200000005,-93.22249805,0.56149073,353,CONNECTED,-88.0,-88.0,18.0,-88.0,-88.0,17.4,99427201458,93801305,-1937.0,3794000.0,['CONNECTED'],1555.257184,0.957824,7348.978,5027.496243999996,2655.197913999996,2021-01-18 15:55:41-06:00,3.0,4.0,parallel-merged,1860.0,173.0,3.0,3.0,7540.326100000009,7535.383539999987,5163.085209999958,Verizon,DEFAULT,downlink
2021-01-18 15:55:42,44.97377505,-93.22249415,0.6646382650000001,183,CONNECTED,-88.0,-88.0,18.0,-88.0,-88.0,17.2,99706377458,93971141,-1917.6,3794000.0,['CONNECTED'],2233.408,1.358688,7275.3744,5433.045939999996,3060.7476099999963,2021-01-18 15:55:42-06:00,4.0,5.0,parallel-merged,1700.0,173.0,4.0,4.0,7165.39821999999,7165.594423999989,4793.296093999966,Verizon,DEFAULT,downlink
2021-01-18 15:55:43,44.97378359999999,-93.2224882,0.8248698319999999,19,CONNECTED,-88.0,-88.0,19.0,-88.0,-88.0,17.2,99867653458,94077005,-1900.2,3794000.0,['CONNECTED'],1290.208,0.846912,7209.3588,5857.328959999997,3485.030629999997,2021-01-18 15:55:43-06:00,5.0,6.0,parallel-merged,1580.0,173.0,5.0,5.0,8053.845259999986,8053.209895999986,5680.911565999955,Verizon,DEFAULT,downlink
2021-01-18 15:55:44,44.9737898,-93.22248400000004,0.8354834300000002,22,CONNECTED,-88.0,-88.0,19.0,-88.0,-88.0,16.6,100081473490,94207193,-2100.2,3794000.0,['CONNECTED'],1710.560256,1.041504,7968.158799999999,6352.711539999997,3980.4132099999965,2021-01-18 15:55:44-06:00,6.0,7.0,parallel-merged,1850.0,173.0,6.0,6.0,6918.3230599999915,6917.768256,4545.469925999968,Verizon,DEFAULT,downlink
2021-01-18 15:55:45,44.97379474,-93.22248148,0.4612197859999999,221,CONNECTED,-88.0,-88.0,15.0,-88.8,-88.8,13.8,100321442634,94356781,-2003.9,3794000.0,['CONNECTED'],1919.753152,1.196704,7602.7966,6762.1600199999975,4389.861689999998,2021-01-18 15:55:45-06:00,7.0,8.0,parallel-merged,1570.0,173.0,7.0,7.0,7905.309261852389,7911.682496499283,5539.384166499232,Verizon,DEFAULT,downlink
2021-01-18 15:55:46,44.97379662000001,-93.22247914000003,0.22828532,353,CONNECTED,-90.0,-90.0,15.0,-90.0,-90.0,15.0,100410091854,94424489,-1539.9,3794000.0,['CONNECTED'],709.19376,0.541664,5842.3806,7024.097779999998,4651.799449999999,2021-01-18 15:55:46-06:00,8.0,9.0,parallel-merged,518.0,173.0,8.0,8.0,7883.486339999977,7880.616063999957,5508.317733999939,Verizon,DEFAULT,downlink
2021-01-18 15:55:47,44.97379733999999,-93.22247532000004,0.215641644,173,CONNECTED,-90.0,-90.0,15.0,-90.0,-90.0,15.0,100629892762,94569353,-1876.9,3794000.0,['CONNECTED'],1758.407264,1.158912,7120.9586,7211.217859999997,4838.919529999997,2021-01-18 15:55:47-06:00,9.0,10.0,parallel-merged,1700.0,173.0,9.0,9.0,5213.633280000001,5209.769873999897,2837.4715439998927,Verizon,DEFAULT,downlink
