timestamp,downlink_rolled_mbps_3,uplink_rolled_mbps_3,downlink_rolled_mbps_4,uplink_rolled_mbps_4,downlink_rolled_mbps_2,uplink_rolled_mbps_2,sw_power_baseline,avg_power_baseline,nr_ssRsrp_avg,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nrStatus,nr_ssSinr_avg,provider,direction,network_type,sw_power_rolled,avg_power_rolled,avg_power,sw_power,downlink_mbps,uplink_mbps,Throughput
2021-01-25 19:57:27,1004.2145599999984,0.8886506666669489,1034.9256399999983,0.8951760000002912,733.8249600000034,0.7403359999999383,680.846517184028,2549.400259406228,-73.0,-73.0,-73.0,3.0,-73.0,CONNECTED,3.0,TMobile,downlink,NSA+LTE,3038.119057777778,4906.6728,4908.745020000007,4198.5486,121.756832,0.411008,111.0
2021-01-25 19:57:28,529.4329599999984,0.6639253333336156,783.3231599999984,0.7942640000002912,121.20289600000342,0.4610559999999383,873.7430994062503,2640.0501934062413,-73.0,-73.0,-73.0,2.0,-73.0,CONNECTED,2.0,TMobile,downlink,NSA+LTE,3231.01564,4997.322733999994,4996.362879999993,4565.4416,120.64896,0.511104,135.0
2021-01-25 19:57:29,127.52965333333168,0.5028373333336157,432.1205119999984,0.6445440000002913,130.41606400000342,0.5487519999999383,1099.7719994062504,2624.044861406251,-75.0,-75.0,-75.0,2.0,-75.0,CONNECTED,2.0,TMobile,downlink,NSA+LTE,3457.0445400000012,4981.317401999997,4982.699920000003,4643.7628,140.183168,0.5864,130.0
2021-01-25 19:57:30,133.10367999999835,0.5596906666669489,130.26696799999843,0.5225200000002913,139.33104000000344,0.5839839999999383,1321.2765194062504,2673.0260494062522,-75.0,-75.0,-75.0,3.0,-75.0,CONNECTED,3.0,TMobile,downlink,NSA+LTE,3678.5490600000003,5030.298589999996,5030.248979999997,4720.183,138.478912,0.581568,131.0
2021-01-25 19:57:31,137.1915733333317,0.5596053333336156,133.05591999999842,0.5474800000002913,135.69577600000343,0.5462079999999383,1528.2193794062507,2824.362943406248,-75.0,-75.0,-75.0,3.0,-75.0,CONNECTED,3.0,TMobile,downlink,NSA+LTE,3885.4919200000004,5181.635484000001,5182.123920000009,4729.688,132.91263999999998,0.510848,116.0
2021-01-25 19:57:34,133.74122666666503,0.5118186666669489,135.35171199999843,0.5304640000002913,131.37238400000342,0.47694399999993825,2074.3766794062512,2587.704827406259,-72.0,-72.0,-72.0,4.0,-72.0,CONNECTED,4.0,TMobile,downlink,NSA+LTE,4431.649220000001,4944.977368000002,4943.523819999989,4278.0104,129.832128,0.44304,128.0
2021-01-25 19:57:36,129.35857066666503,0.46384000000028225,131.63865599999843,0.4932720000002913,127.58153600000342,0.4403359999999382,2296.717639406252,2873.271631406264,-73.0,-73.0,-73.0,2.0,-73.0,CONNECTED,2.0,TMobile,downlink,NSA+LTE,4653.990180000002,5230.544172000002,5230.018439999989,5091.2582,125.330944,0.437632,106.0
2021-01-25 19:57:40,124.71298133333168,0.4579626666669489,126.76289599999842,0.47118400000029137,122.15340800000342,0.4654239999999383,2276.764603406253,2575.06922575952,-78.0,-78.0,-78.0,3.0,-78.0,CONNECTED,3.0,TMobile,downlink,NSA+LTE,4634.037144000003,4932.341766353273,4931.805901180253,4593.2341,118.975872,0.493216,92.3
2021-01-25 19:57:41,105.938698666665,0.4385493333336156,111.91205599999842,0.43967200000029133,96.24257600000342,0.4390079999999382,2283.602403406252,2589.508331406235,-80.0,-80.0,-80.0,3.0,-80.0,CONNECTED,3.0,TMobile,downlink,NSA+LTE,4640.874944000002,4946.780871999989,4945.7281400000065,4798.066,73.50928,0.3848,76.0
2021-01-25 19:57:42,97.78116266666501,0.45846400000028226,104.66860799999841,0.4532560000002913,87.18380800000344,0.44108799999993825,2260.987983406252,2664.7163154062077,-76.0,-76.0,-76.0,3.0,-76.0,CONNECTED,3.0,TMobile,downlink,NSA+LTE,4618.260524000002,5021.988856,5022.982040000005,4671.212,100.858336,0.497376,113.0
2021-01-25 19:57:43,96.67065599999835,0.47155200000028225,102.24695999999842,0.4769680000002913,108.25134400000343,0.5149279999999382,2298.7119434062515,2712.399967406242,-76.0,-76.0,-76.0,4.0,-76.0,CONNECTED,4.0,TMobile,downlink,NSA+LTE,4655.984484000001,5069.672507999999,5068.753260000007,4630.9172,115.644352,0.5324800000000001,96.7
2021-01-25 19:57:44,104.72374399999835,0.48153600000028224,96.92012799999843,0.4573520000002914,106.65644800000342,0.4736159999999383,2346.8745734062513,2604.549419406231,-76.0,-76.0,-76.0,4.0,-76.0,CONNECTED,4.0,TMobile,downlink,NSA+LTE,4704.147114000001,4961.821959999995,4963.554239999997,4759.6367,97.668544,0.4147520000000001,84.7
2021-01-25 19:57:45,97.76491733333167,0.4241813333336156,98.53827199999844,0.44248000000029136,88.82520000000342,0.3700319999999383,2286.754473406251,2682.941569406213,-85.0,-85.0,-85.0,-1.0,-85.0,CONNECTED,-1.0,TMobile,downlink,NSA+LTE,4644.027014000001,5040.214109999997,5040.689000000002,4560.7744,79.98185600000002,0.325312,70.3
2021-01-25 19:57:48,85.99532799999834,0.35954133333361554,93.40758399999844,0.40277600000029135,80.15872000000343,0.3319359999999382,2192.5700294062526,2656.885693052939,-85.0,-85.0,-85.0,0.0,-85.0,CONNECTED,0.0,TMobile,downlink,NSA+LTE,4549.842570000002,5014.1582336467045,5014.311662332444,4264.1599000000015,80.335584,0.33856,89.2
2021-01-25 19:57:49,86.20879999999835,0.36784000000028216,89.07373599999843,0.37956800000029134,89.32227200000342,0.38910399999993817,2229.9173394062527,2656.3704774062367,-82.0,-82.0,-82.0,0.0,-82.0,CONNECTED,0.0,TMobile,downlink,NSA+LTE,4587.189880000003,5013.643017999993,5014.168339999993,4798.066,98.30896,0.439648,72.2
2021-01-25 19:57:50,78.84956799999834,0.34930133333361546,79.13263999999843,0.34330400000029127,78.10656000000341,0.35467199999993815,2214.396379406252,2730.1605514062107,-82.0,-82.0,-82.0,0.0,-82.0,CONNECTED,0.0,TMobile,downlink,NSA+LTE,4571.668920000002,5087.433091999981,5086.472240000006,4438.0245,57.90416,0.269696,56.7
2021-01-25 19:57:51,71.66129066666501,0.3319573333336155,73.82986399999842,0.3336080000002913,58.33745600000342,0.2781119999999382,2201.673669406253,2590.2836054062345,-82.0,-82.0,-82.0,0.0,-82.0,CONNECTED,0.0,TMobile,downlink,NSA+LTE,4558.946210000003,4947.556145999984,4947.512739999987,4670.8389,58.770752,0.286528,40.4
2021-01-25 19:57:52,53.259146666665,0.2643626666669488,64.52159999999843,0.3081840000002913,50.93664000000342,0.2616959999999382,2196.114479406253,2554.5304594062563,-83.0,-83.0,-83.0,0.0,-83.0,CONNECTED,0.0,TMobile,downlink,NSA+LTE,4553.387020000003,4911.803000000002,4912.285739999992,4615.6201,43.102528,0.236864,57.9
2021-01-25 19:57:53,54.880394666665005,0.28817066666694885,55.63633599999842,0.28355200000029124,52.935216000003415,0.2889919999999382,2143.5073794062528,2650.1194394062513,-81.0,-81.0,-81.0,0.0,-81.0,CONNECTED,0.0,TMobile,downlink,NSA+LTE,4500.779920000003,5007.391980000024,5009.323779999993,4104.8462,62.767904,0.34112,71.7
2021-01-25 19:57:54,55.478154666665,0.3054186666669489,56.301303999998424,0.30069600000029123,61.6659680000034,0.3396959999999382,2066.947259406252,2496.543157406303,-81.1,-81.0,-81.0,2.0,-81.1,CONNECTED,0.2,TMobile,downlink,NSA+LTE,4424.219800000002,4853.815698000047,4852.911279999994,3994.0355,60.564032,0.338272,34.0
2021-01-25 19:57:55,55.22119466666499,0.3162666666669489,52.191527999998414,0.2964160000002912,51.4478400000034,0.3038399999999382,2027.958309406252,2576.246051124661,-82.0,-82.0,-82.0,2.0,-82.0,CONNECTED,2.0,TMobile,downlink,NSA+LTE,4385.230850000002,4933.518591718375,4932.5432086417295,4170.884900000001,42.331648,0.269408,41.7
2021-01-25 19:57:56,54.400490666664986,0.31987200000028226,56.49234399999841,0.32518400000029124,51.318720000003395,0.3106719999999382,2036.3530594062515,2035.53040540632,-86.8,-85.0,-85.0,-1.0,-86.8,CONNECTED,-1.9,TMobile,downlink,NSA+LTE,4393.625600000001,4392.802946000064,4393.3186600000045,4702.1793,60.305792,0.351936,97.0
2021-01-25 19:57:57,68.992106666665,0.3559040000002822,66.88508799999842,0.35149600000029124,82.3223360000034,0.39915199999993817,2092.989639406252,2565.752841406284,-85.0,-85.0,-85.0,-1.0,-85.0,CONNECTED,-1.1,TMobile,downlink,NSA+LTE,4450.2621800000015,4923.02538200004,4922.361740000004,4743.9665,104.33888,0.446368,55.4
2021-01-25 19:57:58,70.92790399999832,0.33058133333361556,63.778839999998425,0.3152880000002912,76.2389600000034,0.3199039999999381,2110.152239406252,3088.7178894062786,-84.7,-82.0,-82.0,2.0,-84.7,CONNECTED,-1.6,TMobile,downlink,NSA+LTE,4467.424780000002,5445.990430000014,5445.472239999984,4435.7859,48.13904,0.19344,73.1
