parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:39-06:00,19:05:39,0.0,1.0,1.0,26800000.0,-1,parallel-merged,26.8,20090,S20UPM,0
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:40-06:00,19:05:40,1.0,2.0,1.0,44400000.0,-1,parallel-merged,44.4,20090,S20UPM,1
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:41-06:00,19:05:41,2.0,3.0,1.0,40100000.0,-1,parallel-merged,40.1,20090,S20UPM,2
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:42-06:00,19:05:42,3.0,4.0,1.0,36300000.0,-1,parallel-merged,36.3,20090,S20UPM,3
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:43-06:00,19:05:43,4.0,5.0,1.0,39400000.0,-1,parallel-merged,39.4,20090,S20UPM,4
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:44-06:00,19:05:44,5.0,6.0,1.0,46600000.0,-1,parallel-merged,46.6,20090,S20UPM,5
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:45-06:00,19:05:45,6.0,7.0,1.0,27800000.0,-1,parallel-merged,27.8,20090,S20UPM,6
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:46-06:00,19:05:46,7.0,8.0,1.0,39300000.0,-1,parallel-merged,39.3,20090,S20UPM,7
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:49-06:00,19:05:49,10.0,11.0,1.0,34300000.0,-1,parallel-merged,34.3,20090,S20UPM,10
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:50-06:00,19:05:50,11.0,12.0,1.0,32900000.0,-1,parallel-merged,32.9,20090,S20UPM,11
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:51-06:00,19:05:51,12.0,13.0,1.0,39400000.0,-1,parallel-merged,39.4,20090,S20UPM,12
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:52-06:00,19:05:52,13.0,14.0,1.0,39100000.0,-1,parallel-merged,39.1,20090,S20UPM,13
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:53-06:00,19:05:53,14.0,15.0,1.0,36300000.0,-1,parallel-merged,36.3,20090,S20UPM,14
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:54-06:00,19:05:54,15.0,16.0,1.0,29200000.0,-1,parallel-merged,29.2,20090,S20UPM,15
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:55-06:00,19:05:55,16.0,17.0,1.0,32100000.0,-1,parallel-merged,32.1,20090,S20UPM,16
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:56-06:00,19:05:56,17.0,18.0,1.0,23100000.0,-1,parallel-merged,23.1,20090,S20UPM,17
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:57-06:00,19:05:57,18.0,19.0,1.0,26500000.0,-1,parallel-merged,26.5,20090,S20UPM,18
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:58-06:00,19:05:58,19.0,20.0,1.0,28800000.0,-1,parallel-merged,28.8,20090,S20UPM,19
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:05:59-06:00,19:05:59,20.0,21.0,1.0,33000000.0,-1,parallel-merged,33.0,20090,S20UPM,20
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:06:00-06:00,19:06:00,21.0,22.0,1.0,29900000.0,-1,parallel-merged,29.9,20090,S20UPM,21
S20UPM-run20090-iPerf.txt,S20UPM-run20090-iPerf,TCP,1064.0,2021-01-25 19:05:38 CST,2021-01-25 19:06:01-06:00,19:06:01,22.0,23.0,1.0,25400000.0,-1,parallel-merged,25.4,20090,S20UPM,22
