timestamp,activeInterfaceName1,activeInterfaceName2,activeInterfaceName3,linkUpKbps,linkDownKbps,interfaceNameMobile1,interfaceNameMobile2,abstractSignalStr,mobileDataActivity,mobileDataState,mobileRx,mobileTx,mobileRxPackets,mobileTxPackets,mobileRxUid,mobileTxUid,mobileRxPacketsUid,mobileTxPacketsUid,mobileRx_diff_Mbps,mobileTx_diff_Mbps,locationProvider,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,activity0,activity1,activity2,activity3,activity4,activity5,activity6,activity7,activity8,activity9,mostProbableActivityType,mobilityLabel,mobilityLabelv2,nrStatus,nr_ssRsrp,nr_ssRsrq,nr_ssSinr,nr_level,handoffType,horizontalHandoff,verticalHandoff,accessNetworkTechnology,mCid,mAlphaLong,mAlphaShort,cpuTemperature,batteryTemperature,currentNow,voltageNow,cpuUsage,appCpuUsage,coreCpuUsage,availHeapSizeInMB
2021-01-25 06:34:19.453 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,280696006995,10879182,188504181,117728,214181273139,1191062,152466794,19758,2245568,87,fused,44.9860856,-93.238376,4.143,0.005549443,0.086023256,90.446655,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-86,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,231
2021-01-25 06:34:20.453 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,280696006995,10879182,188504181,117728,214181273139,1191062,152466794,19758,2245568,87,fused,44.9860856,-93.238376,4.143,0.005549443,0.086023256,90.446655,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,1,0,1,IWLAN,49128716,null,null,51,32.5,0,0,0,0,,234
2021-01-25 06:34:21.454 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,280696006995,10879182,188504181,117728,214181273139,1191062,152466794,19758,0,0,fused,44.9860856,-93.238376,4.231,0.002593341,0.086023256,90.99021,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.5,0,0,0,0,,233
2021-01-25 06:34:22.454 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,280696006995,10879182,188504181,117728,214181273139,1191062,152466794,19758,0,0,fused,44.9860856,-93.238376,8.991,0.0021798876,0.086023256,91.037094,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.4,0,0,0,0,,232
2021-01-25 06:34:23.454 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,280696007055,10879383,188504182,117731,214181273199,1191263,152466795,19761,0,0,fused,44.9860856,-93.238376,8.991,0.0021798876,0.086023256,91.037094,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.3,0,0,0,0,,232
2021-01-25 06:34:24.456 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,280712545843,10879856,188515601,117737,214197606279,1191736,152478435,19767,66,0,fused,44.9860856,-93.238376,8.991,0.0021798876,0.086023256,91.037094,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.3,0,0,0,0,,231
2021-01-25 06:34:25.456 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,280769991475,10879856,188554811,117737,214254535671,1191736,152519120,19767,296,0,fused,44.9860857,-93.2383758,7.691,0.0032684756,0.086023256,53.810684,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-98,-11,2147483647,1 parametersUseForLevel = 0,2,0,1,IWLAN,49128716,null,null,51,32.3,0,0,0,0,,230
2021-01-25 06:34:26.457 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,281027177079,10879856,188727888,117737,214508600703,1191736,152699941,19767,1259,0,fused,44.9860857,-93.2383758,7.691,0.0032684756,0.086023256,53.810684,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-98,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.3,0,0,0,0,,233
2021-01-25 06:34:27.460 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,281289287679,10879856,188903953,117737,214767668187,1191736,152884462,19767,2077,0,fused,44.9860906,-93.238375,7.691,0.6642331,1.4626346,326.1958,75.41146,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-98,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.3,0,0,0,0,,232
2021-01-25 06:34:28.461 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,281564245835,10879856,189089343,117737,215039377287,1191736,153078079,19767,2148,0,fused,44.9860906,-93.238375,7.691,0.6642331,1.4626346,326.1958,75.41146,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-87,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.3,0,0,0,0,,231
