timestamp,activeInterfaceName1,activeInterfaceName2,activeInterfaceName3,linkUpKbps,linkDownKbps,interfaceNameMobile1,interfaceNameMobile2,abstractSignalStr,mobileDataActivity,mobileDataState,mobileRx,mobileTx,mobileRxPackets,mobileTxPackets,mobileRxUid,mobileTxUid,mobileRxPacketsUid,mobileTxPacketsUid,mobileRx_diff_Mbps,mobileTx_diff_Mbps,locationProvider,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,activity0,activity1,activity2,activity3,activity4,activity5,activity6,activity7,activity8,activity9,mostProbableActivityType,mobilityLabel,mobilityLabelv2,nrStatus,nr_ssRsrp,nr_ssRsrq,nr_ssSinr,nr_level,handoffType,horizontalHandoff,verticalHandoff,accessNetworkTechnology,mCid,mAlphaLong,mAlphaShort,cpuTemperature,batteryTemperature,currentNow,voltageNow,cpuUsage,appCpuUsage,coreCpuUsage,availHeapSizeInMB
2021-01-25 06:21:45.519 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,263830753703,10747427,177181833,117292,197560113930,1162886,140628213,19564,2110646,85,fused,44.9860966,-93.2383805,9.935,0.0057179364,0.086023256,111.594124,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-87,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,207
2021-01-25 06:21:46.520 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,263830753703,10747427,177181833,117292,197560113930,1162886,140628213,19564,2110646,85,fused,44.9860967,-93.2383804,9.935,0.006323927,0.086023256,42.922543,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,3,1,1,IWLAN,2147483647,null,null,51,37.5,0,0,0,0,,206
2021-01-25 06:21:47.520 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,263830753703,10747427,177181833,117292,197560113930,1162886,140628213,19564,0,0,fused,44.9860967,-93.2383804,9.935,0.006323927,0.086023256,42.922543,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,4,1,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,239
2021-01-25 06:21:48.520 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,263830753703,10747427,177181833,117292,197560113930,1162886,140628213,19564,0,0,fused,44.9860968,-93.2383803,9.935,0.005674264,0.086023256,43.399864,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,237
2021-01-25 06:21:49.520 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,263830753868,10747736,177181836,117297,197560114095,1163195,140628216,19569,0,0,fused,44.9860968,-93.2383803,9.935,0.005674264,0.086023256,43.399864,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,236
2021-01-25 06:21:50.520 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,263851514075,10748101,177196350,117301,197580813510,1163560,140642964,19573,83,0,fused,44.9860968,-93.2383802,12.867,0.004261882,0.086023256,63.168533,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,234
2021-01-25 06:21:51.521 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,263947494991,10748101,177261415,117301,197677859394,1163560,140712710,19573,467,0,fused,44.9860968,-93.2383802,12.867,0.0021351094,0.086023256,74.74207,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-97,-11,2147483647,1 parametersUseForLevel = 0,2,0,1,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,232
2021-01-25 06:21:52.521 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,264203644711,10748101,177433099,117301,197929011126,1163560,140891271,19573,1409,0,fused,44.9860968,-93.2383802,12.867,0.0021351094,0.086023256,74.74207,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-97,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,231
2021-01-25 06:21:53.521 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,264479336743,10748101,177619935,117301,198201951534,1163560,141085370,19573,2127,0,fused,44.9860968,-93.2383801,9.935,0.0025544688,0.086023256,90.16461,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-97,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,229
2021-01-25 06:21:54.522 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,264762732679,10748101,177809001,117301,198479488638,1163560,141283046,19573,2236,0,fused,44.9860968,-93.2383801,9.935,0.0025544688,0.086023256,90.16461,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-87,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,228
2021-01-25 06:21:55.523 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,265046765615,10748101,177999173,117301,198758711946,1163560,141481923,19573,2270,0,fused,44.9860968,-93.2383801,9.935,0.0025544688,0.086023256,90.16461,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-87,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,226
2021-01-25 06:21:56.524 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,265337045363,10748101,178194059,117301,199045002990,1163560,141691710,19573,2297,0,fused,44.986097,-93.2383799,9.935,0.009675624,0.086023256,32.68701,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-87,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,225
2021-01-25 06:21:57.524 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,265633114755,10748101,178392788,117301,199336511298,1163560,141893461,19573,2345,0,fused,44.9860971,-93.2383799,9.935,0.007242993,0.086023256,28.10106,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,223
2021-01-25 06:21:58.525 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,265925123339,10748101,178589386,117301,199625585070,1163560,142099662,19573,2352,0,fused,44.9860971,-93.2383799,9.935,0.007242993,0.086023256,28.10106,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,222
2021-01-25 06:21:59.527 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,266220924091,10748101,178790194,117301,199920361890,1163560,142309309,19573,2351,0,fused,44.9860971,-93.2383799,9.935,0.007242993,0.086023256,28.10106,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,220
2021-01-25 06:22:00.528 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,266516292747,10748101,178985954,117301,200207347914,1163560,142514021,19573,2365,0,fused,44.9860971,-93.2383797,12.913,0.0058636614,0.086023256,62.22045,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,219
2021-01-25 06:22:01.529 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,266813408571,10748101,179185104,117301,200500166154,1163560,142722275,19573,2370,0,fused,44.9860971,-93.2383797,12.913,0.0058636614,0.086023256,62.22045,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,37.5,0,0,0,0,,217
