timestamp,activeInterfaceName1,activeInterfaceName2,activeInterfaceName3,linkUpKbps,linkDownKbps,interfaceNameMobile1,interfaceNameMobile2,abstractSignalStr,mobileDataActivity,mobileDataState,mobileRx,mobileTx,mobileRxPackets,mobileTxPackets,mobileRxUid,mobileTxUid,mobileRxPacketsUid,mobileTxPacketsUid,mobileRx_diff_Mbps,mobileTx_diff_Mbps,locationProvider,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,activity0,activity1,activity2,activity3,activity4,activity5,activity6,activity7,activity8,activity9,mostProbableActivityType,mobilityLabel,mobilityLabelv2,nrStatus,nr_ssRsrp,nr_ssRsrq,nr_ssSinr,nr_level,handoffType,horizontalHandoff,verticalHandoff,accessNetworkTechnology,mCid,mAlphaLong,mAlphaShort,cpuTemperature,batteryTemperature,currentNow,voltageNow,cpuUsage,appCpuUsage,coreCpuUsage,availHeapSizeInMB
2021-01-25 05:47:34.504 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,124587281006,10072502,83713270,106646,60515349040,630762,43059941,9830,996698,80,fused,44.9861041,-93.238412,10.577,0.06713473,0.9183681,339.42783,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.6,0,0,0,0,,230
2021-01-25 05:47:35.505 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,124587281006,10072502,83713270,106646,60515349040,630762,43059941,9830,996698,80,fused,44.9861044,-93.2384125,15.109,0.055752255,0.9183681,331.004,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.7,0,0,0,0,,229
2021-01-25 05:47:36.505 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,124587281006,10072502,83713270,106646,60515349040,630762,43059941,9830,0,0,fused,44.9861044,-93.2384125,15.109,0.055752255,0.9183681,331.004,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.6,0,0,0,0,,228
2021-01-25 05:47:37.505 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,124587281223,10073040,83713274,106652,60515349257,631300,43059945,9836,0,0,fused,44.9861044,-93.2384125,15.109,0.055752255,0.9183681,331.004,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.5,0,0,0,0,,227
2021-01-25 05:47:38.505 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,124776613934,10073176,83841357,106655,60703858912,631436,43194458,9839,757,0,fused,44.986103,-93.2384023,13.815,0.16885905,0.086023256,90.46775,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.5,0,0,0,0,,226
2021-01-25 05:47:39.505 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,125075769542,10073176,84041991,106655,60998050264,631436,43403753,9839,1954,0,fused,44.986103,-93.2384023,13.815,0.16885905,0.086023256,90.46775,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.9,0,0,0,0,,225
2021-01-25 05:47:40.506 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,125367521230,10073176,84237224,106655,61285190728,631436,43608269,9839,2364,0,fused,44.9861032,-93.2384002,13.815,0.116985954,0.36891735,88.338646,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.9,0,0,0,0,,224
2021-01-25 05:47:41.506 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,125644526458,10073176,84422787,106655,61557478276,631436,43802397,9839,2275,0,fused,44.9861032,-93.2384002,13.815,0.116985954,0.36891735,88.338646,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.9,0,0,0,0,,223
2021-01-25 05:47:42.507 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,125933849830,10073176,84616926,106655,61842467812,631436,44005190,9839,2265,0,fused,44.9861041,-93.2383976,10.701,0.117415614,0.086023256,72.56651,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.9,0,0,0,0,,222
2021-01-25 05:47:43.507 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,126218666682,10073176,84808345,106655,62123616004,631436,44205526,9839,2297,0,fused,44.9861041,-93.2383976,10.701,0.117415614,0.086023256,72.56651,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,31.9,0,0,0,0,,221
