timestamp,activeInterfaceName1,activeInterfaceName2,activeInterfaceName3,linkUpKbps,linkDownKbps,interfaceNameMobile1,interfaceNameMobile2,abstractSignalStr,mobileDataActivity,mobileDataState,mobileRx,mobileTx,mobileRxPackets,mobileTxPackets,mobileRxUid,mobileTxUid,mobileRxPacketsUid,mobileTxPacketsUid,mobileRx_diff_Mbps,mobileTx_diff_Mbps,locationProvider,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,activity0,activity1,activity2,activity3,activity4,activity5,activity6,activity7,activity8,activity9,mostProbableActivityType,mobilityLabel,mobilityLabelv2,nrStatus,nr_ssRsrp,nr_ssRsrq,nr_ssSinr,nr_level,handoffType,horizontalHandoff,verticalHandoff,accessNetworkTechnology,mCid,mAlphaLong,mAlphaShort,cpuTemperature,batteryTemperature,currentNow,voltageNow,cpuUsage,appCpuUsage,coreCpuUsage,availHeapSizeInMB
2021-01-25 06:16:19.782 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,227372820103,10714886,152709713,117059,161689381413,1152228,115079153,19426,1818982,85,fused,44.9860935,-93.2383873,11.339,0.009880756,0.086023256,35.999905,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-82,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,206
2021-01-25 06:16:20.782 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,227372820103,10714886,152709713,117059,161689381413,1152228,115079153,19426,1818982,85,fused,44.9860935,-93.2383873,11.339,0.009880756,0.086023256,35.999905,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-82,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,205
2021-01-25 06:16:21.782 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,227372820103,10714886,152709713,117059,161689381413,1152228,115079153,19426,0,0,fused,44.9860936,-93.2383872,9.829,0.00795649,0.086023256,43.399612,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-82,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,204
2021-01-25 06:16:22.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,227372820103,10714886,152709713,117059,161689381413,1152228,115079153,19426,0,0,fused,44.9860936,-93.2383872,9.829,0.00795649,0.086023256,43.399612,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-82,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,203
2021-01-25 06:16:23.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,227477364183,10715560,152780687,117068,161793830997,1152902,115153626,19435,418,0,fused,44.9860937,-93.2383871,11.522,0.0069521638,0.086023256,44.21948,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-82,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,202
2021-01-25 06:16:24.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,227768481903,10715560,152975517,117068,162083147661,1152902,115359684,19435,1583,0,fused,44.9860937,-93.2383871,11.522,0.0069521638,0.086023256,44.21948,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-82,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,240
2021-01-25 06:16:25.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,228061697515,10715560,153172120,117068,162368371665,1152902,115562881,19435,2337,0,fused,44.9860936,-93.2383869,8.746,0.007892662,0.086023256,89.953606,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-82,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,238
2021-01-25 06:16:26.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,228351300715,10715560,153366862,117068,162654589701,1152902,115766713,19435,2331,0,fused,44.9860936,-93.2383869,8.746,0.007892662,0.086023256,89.953606,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,237
2021-01-25 06:16:27.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,228642629083,10715560,153562340,117068,162941508333,1152902,115971040,19435,2324,0,fused,44.9860935,-93.2383869,8.449,0.005115243,0.086023256,138.88487,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,236
2021-01-25 06:16:28.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,228935529671,10715560,153758926,117068,163229866065,1152902,116176372,19435,2337,0,fused,44.9860935,-93.2383869,8.449,0.005115243,0.086023256,138.88487,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,235
2021-01-25 06:16:29.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,229225389267,10715560,153953526,117068,163519268373,1152902,116382626,19435,2331,0,fused,44.9860935,-93.2383869,5.259,0.0017762409,0.086023256,159.95132,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,234
2021-01-25 06:16:30.783 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,229517511663,10715560,154149442,117068,163803276513,1152902,116584850,19435,2328,0,fused,44.9860935,-93.2383869,5.259,0.0017762409,0.086023256,159.95132,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,233
2021-01-25 06:16:31.784 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,229813592987,10715560,154348141,117068,164095443297,1152902,116793017,19435,2353,0,fused,44.9860935,-93.2383869,5.259,0.0002754597,0.086023256,200.51404,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,33.9,0,0,0,0,,231
