timestamp,activeInterfaceName1,activeInterfaceName2,activeInterfaceName3,linkUpKbps,linkDownKbps,interfaceNameMobile1,interfaceNameMobile2,abstractSignalStr,mobileDataActivity,mobileDataState,mobileRx,mobileTx,mobileRxPackets,mobileTxPackets,mobileRxUid,mobileTxUid,mobileRxPacketsUid,mobileTxPacketsUid,mobileRx_diff_Mbps,mobileTx_diff_Mbps,locationProvider,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,activity0,activity1,activity2,activity3,activity4,activity5,activity6,activity7,activity8,activity9,mostProbableActivityType,mobilityLabel,mobilityLabelv2,nrStatus,nr_ssRsrp,nr_ssRsrq,nr_ssSinr,nr_level,handoffType,horizontalHandoff,verticalHandoff,accessNetworkTechnology,mCid,mAlphaLong,mAlphaShort,cpuTemperature,batteryTemperature,currentNow,voltageNow,cpuUsage,appCpuUsage,coreCpuUsage,availHeapSizeInMB
2021-01-25 06:39:15.746 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,288845440412,10881011,193976207,117751,222213007829,1192455,158187418,19775,2310763,87,fused,44.9860848,-93.2384029,10.207,0.009169489,0.086023256,4.7447186,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,242
2021-01-25 06:39:16.745 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,288845440412,10881011,193976207,117751,222213007829,1192455,158187418,19775,2310763,87,fused,44.9860848,-93.2384031,10.207,0.0031964118,0.080622576,304.5011,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,241
2021-01-25 06:39:17.745 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,288845440412,10881011,193976207,117751,222213007829,1192455,158187418,19775,0,0,fused,44.9860848,-93.2384031,10.207,0.0031964118,0.080622576,304.5011,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,240
2021-01-25 06:39:18.746 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,288845440412,10881011,193976207,117751,222213007829,1192455,158187418,19775,0,0,fused,44.9860848,-93.2384031,14.658,0.002853723,0.080622576,291.21848,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,239
2021-01-25 06:39:19.747 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,288852484960,10881685,193980984,117760,222219949613,1193129,158192528,19784,28,0,fused,44.9860848,-93.2384031,14.658,0.002853723,0.080622576,291.21848,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,238
2021-01-25 06:39:20.747 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,288878112084,10881685,193999011,117760,222245294621,1193129,158210422,19784,131,0,fused,44.9860849,-93.2384029,13.477,0.0041719023,0.086023256,35.190273,0,null,null,null,null,null,null,null,null,null,null,null,101,0,NOT_RESTRICTED,,,,,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,237
2021-01-25 06:39:21.748 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,289082468708,10881685,194136688,117760,222448013969,1193129,158354809,19784,920,0,fused,44.9860849,-93.2384029,13.477,0.0041719023,0.086023256,35.190273,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-108,-11,2147483647,1 parametersUseForLevel = 0,2,0,1,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,236
2021-01-25 06:39:22.748 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,289339092480,10881685,194310163,117760,222702298025,1193129,158535923,19784,1844,0,fused,44.9860849,-93.2384029,13.477,0.0023703454,0.086023256,50.82511,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-108,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,235
2021-01-25 06:39:23.748 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,289618017224,10881685,194495934,117760,222974801789,1193129,158730014,19784,2142,0,fused,44.9860849,-93.2384029,13.477,0.0023703454,0.086023256,50.82511,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-108,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,234
2021-01-25 06:39:24.748 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,289892825816,10881685,194680428,117760,223245797657,1193129,158923031,19784,2215,0,fused,44.9860851,-93.2384028,10.238,0.0064457227,0.080622576,25.283733,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-91,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,233
2021-01-25 06:39:25.748 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,290170400764,10881685,194867049,117760,223519772813,1193129,159118170,19784,2210,0,fused,44.9860851,-93.2384028,10.238,0.0064457227,0.080622576,25.283733,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-91,-11,2147483647,1 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,232
2021-01-25 06:39:26.749 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,290443003256,10881685,195049832,117760,223787703749,1193129,159309004,19784,2201,0,fused,44.9860852,-93.2384028,10.238,0.0071554678,0.080622576,13.759223,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-86,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,231
2021-01-25 06:39:27.750 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,290731532072,10881685,195244342,117760,224075519537,1193129,159514001,19784,2245,0,fused,44.9860852,-93.2384028,10.238,0.0071554678,0.080622576,13.759223,0,null,null,null,null,null,null,null,null,null,null,null,101,0,CONNECTED,-86,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,32.6,0,0,0,0,,230
