timestamp,activeInterfaceName1,activeInterfaceName2,activeInterfaceName3,linkUpKbps,linkDownKbps,interfaceNameMobile1,interfaceNameMobile2,abstractSignalStr,mobileDataActivity,mobileDataState,mobileRx,mobileTx,mobileRxPackets,mobileTxPackets,mobileRxUid,mobileTxUid,mobileRxPacketsUid,mobileTxPacketsUid,mobileRx_diff_Mbps,mobileTx_diff_Mbps,locationProvider,latitude,longitude,locationAccuracy,movingSpeed,movingSpeedAccuracyMPS,compassDirection,compassAccuracy,activity0,activity1,activity2,activity3,activity4,activity5,activity6,activity7,activity8,activity9,mostProbableActivityType,mobilityLabel,mobilityLabelv2,nrStatus,nr_ssRsrp,nr_ssRsrq,nr_ssSinr,nr_level,handoffType,horizontalHandoff,verticalHandoff,accessNetworkTechnology,mCid,mAlphaLong,mAlphaShort,cpuTemperature,batteryTemperature,currentNow,voltageNow,cpuUsage,appCpuUsage,coreCpuUsage,availHeapSizeInMB
2021-01-25 04:49:40.658 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,85248418163,7325835,57272769,68501,22843596330,281935,16252599,4057,681987,58,fused,44.98604,-93.2383558,7.558,0.3688789,0.8381527,91.805534,73.62507,1,null,2,96,1,null,null,2,null,null,3,101,101,CONNECTED,-84,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36,0,0,0,0,,227
2021-01-25 04:49:41.658 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,85248418163,7325835,57272769,68501,22843596330,281935,16252599,4057,681987,58,fused,44.98604,-93.2383558,7.558,0.3688789,0.8381527,91.805534,73.62507,1,null,2,96,1,null,null,2,null,null,3,101,101,CONNECTED,-85,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,226
2021-01-25 04:49:42.659 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,85248418163,7325835,57272769,68501,22843596330,281935,16252599,4057,0,0,fused,44.9860819,-93.2383657,6.54,1.1106304,0.086023256,349.2393,0,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-85,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,225
2021-01-25 04:49:43.659 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,85248418223,7326036,57272770,68504,22843596390,282136,16252600,4060,0,0,fused,44.9860819,-93.2383657,6.54,1.1106304,0.086023256,349.2393,0,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-85,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,223
2021-01-25 04:49:44.660 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,85315449687,7326665,57318371,68512,22910539602,282765,16300289,4068,268,0,fused,44.9860863,-93.2383781,5.296,0.615282,0.086023256,317.25183,0,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-85,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,222
2021-01-25 04:49:45.661 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,85568342015,7326665,57487492,68512,23159334018,282765,16477493,4068,1280,0,fused,44.9860863,-93.2383781,5.296,0.615282,0.086023256,317.25183,0,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,220
2021-01-25 04:49:46.662 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,85812933087,7326665,57652011,68512,23400409242,282765,16649199,4068,1990,0,fused,44.9860866,-93.2383798,3.928,0.18308546,0.092195444,316.34753,0,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,219
2021-01-25 04:49:47.663 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,86068004847,7326665,57822926,68512,23651782806,282765,16828240,4068,1999,0,fused,44.9860866,-93.2383798,3.928,0.18308546,0.092195444,316.34753,0,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-83,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,218
2021-01-25 04:49:48.664 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,86322157103,7326665,57993843,68512,23902684626,282765,17006945,4068,2037,0,fused,44.9860813,-93.2383794,3.928,0.294769,1.3152946,164.93547,90.55833,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-84,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,217
2021-01-25 04:49:49.668 CDT,185,LTE,rmnet_data2,15000,30000,-1,-1,4,-1,-1,86588100131,7326665,58172927,68512,24165614514,282765,17194217,4068,2080,0,fused,44.9860813,-93.2383794,3.928,0.294769,1.3152946,164.93547,90.55833,1,null,2,96,1,null,null,2,null,null,3,102,101,CONNECTED,-84,-11,2147483647,2 parametersUseForLevel = 0,0,0,0,IWLAN,49128716,null,null,51,36.1,0,0,0,0,,216
