parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_socket,_start,_end,_seconds,_bytes,bits_per_second,rtt,rttvar,pmtu,_omitted,session_num,conn_num,iperf_type,snd_cwnd,Throughput,run_number,iperf_did,seq_no
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:21-06:00,16:02:21,,0.0,1.0,1.0,,1380000000.0,-1,,,,1,,parallel-merged,-1.0,1380.0,171,S20UPM,0
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:22-06:00,16:02:22,,1.0,2.0,1.0,,1030000000.0,-1,,,,1,,parallel-merged,-1.0,1030.0,171,S20UPM,1
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:23-06:00,16:02:23,,2.0,3.0,1.0,,1620000000.0,-1,,,,1,,parallel-merged,-1.0,1620.0,171,S20UPM,2
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:24-06:00,16:02:24,,3.0,4.0,1.0,,1720000000.0,-1,,,,1,,parallel-merged,-1.0,1720.0,171,S20UPM,3
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:25-06:00,16:02:25,,4.0,5.0,1.0,,1830000000.0,-1,,,,1,,parallel-merged,-1.0,1830.0,171,S20UPM,4
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:32-06:00,16:02:32,,11.0,12.0,1.0,,2049999999.9999998,-1,,,,1,,parallel-merged,-1.0,2049.9999999999995,171,S20UPM,11
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:33-06:00,16:02:33,,12.0,13.0,1.0,,2109999999.9999998,-1,,,,1,,parallel-merged,-1.0,2109.9999999999995,171,S20UPM,12
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:34-06:00,16:02:34,,13.0,14.0,1.0,,2089999999.9999998,-1,,,,1,,parallel-merged,-1.0,2089.9999999999995,171,S20UPM,13
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:35-06:00,16:02:35,,14.0,15.0,1.0,,2069999999.9999998,-1,,,,1,,parallel-merged,-1.0,2069.9999999999995,171,S20UPM,14
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:36-06:00,16:02:36,,15.0,16.0,1.0,,2109999999.9999998,-1,,,,1,,parallel-merged,-1.0,2109.9999999999995,171,S20UPM,15
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:39-06:00,16:02:39,,18.0,19.0,1.0,,2340000000.0,-1,,,,1,,parallel-merged,-1.0,2340.0,171,S20UPM,18
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:46-06:00,16:02:46,,25.0,26.0,1.0,,2420000000.0,-1,,,,1,,parallel-merged,-1.0,2420.0,171,S20UPM,25
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:47-06:00,16:02:47,,26.0,27.0,1.0,,2210000000.0,-1,,,,1,,parallel-merged,-1.0,2210.0,171,S20UPM,26
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:48-06:00,16:02:48,,27.0,28.0,1.0,,835000000.0,-1,,,,1,,parallel-merged,-1.0,835.0,171,S20UPM,27
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:49-06:00,16:02:49,,28.0,29.0,1.0,,1310000000.0,-1,,,,1,,parallel-merged,-1.0,1310.0,171,S20UPM,28
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:50-06:00,16:02:50,,29.0,30.0,1.0,,1240000000.0,-1,,,,1,,parallel-merged,-1.0,1240.0,171,S20UPM,29
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:51-06:00,16:02:51,,30.0,31.0,1.0,,1190000000.0,-1,,,,1,,parallel-merged,-1.0,1190.0,171,S20UPM,30
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:52-06:00,16:02:52,,31.0,32.0,1.0,,1230000000.0,-1,,,,1,,parallel-merged,-1.0,1230.0,171,S20UPM,31
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:53-06:00,16:02:53,,32.0,33.0,1.0,,1550000000.0,-1,,,,1,,parallel-merged,-1.0,1550.0,171,S20UPM,32
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:54-06:00,16:02:54,,33.0,34.0,1.0,,751000000.0,-1,,,,1,,parallel-merged,-1.0,751.0,171,S20UPM,33
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:55-06:00,16:02:55,,34.0,35.0,1.0,,135000000.0,-1,,,,1,,parallel-merged,-1.0,135.0,171,S20UPM,34
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:56-06:00,16:02:56,,35.0,36.0,1.0,,774000000.0,-1,,,,1,,parallel-merged,-1.0,774.0,171,S20UPM,35
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:02:57-06:00,16:02:57,,36.0,37.0,1.0,,785000000.0,-1,,,,1,,parallel-merged,-1.0,785.0,171,S20UPM,36
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:00-06:00,16:03:00,,39.0,40.0,1.0,,627000000.0,-1,,,,1,,parallel-merged,-1.0,627.0,171,S20UPM,39
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:01-06:00,16:03:01,,40.0,41.0,1.0,,610000000.0,-1,,,,1,,parallel-merged,-1.0,610.0,171,S20UPM,40
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:02-06:00,16:03:02,,41.0,42.0,1.0,,852000000.0,-1,,,,1,,parallel-merged,-1.0,852.0,171,S20UPM,41
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:03-06:00,16:03:03,,42.0,43.0,1.0,,805000000.0,-1,,,,1,,parallel-merged,-1.0,805.0,171,S20UPM,42
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:04-06:00,16:03:04,,43.0,44.0,1.0,,768000000.0,-1,,,,1,,parallel-merged,-1.0,768.0,171,S20UPM,43
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:05-06:00,16:03:05,,44.0,45.0,1.0,,849000000.0,-1,,,,1,,parallel-merged,-1.0,849.0,171,S20UPM,44
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:08-06:00,16:03:08,,47.0,48.0,1.0,,972000000.0,-1,,,,1,,parallel-merged,-1.0,972.0,171,S20UPM,47
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:09-06:00,16:03:09,,48.0,49.0,1.0,,378000000.0,-1,,,,1,,parallel-merged,-1.0,378.0,171,S20UPM,48
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:10-06:00,16:03:10,,49.0,50.0,1.0,,854000000.0,-1,,,,1,,parallel-merged,-1.0,854.0,171,S20UPM,49
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:11-06:00,16:03:11,,50.0,51.0,1.0,,1020000000.0,-1,,,,1,,parallel-merged,-1.0,1020.0,171,S20UPM,50
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:12-06:00,16:03:12,,51.0,52.0,1.0,,1600000000.0,-1,,,,1,,parallel-merged,-1.0,1600.0,171,S20UPM,51
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:13-06:00,16:03:13,,52.0,53.0,1.0,,1530000000.0,-1,,,,1,,parallel-merged,-1.0,1530.0,171,S20UPM,52
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:14-06:00,16:03:14,,53.0,54.0,1.0,,1320000000.0,-1,,,,1,,parallel-merged,-1.0,1320.0,171,S20UPM,53
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:15-06:00,16:03:15,,54.0,55.0,1.0,,1230000000.0,-1,,,,1,,parallel-merged,-1.0,1230.0,171,S20UPM,54
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:16-06:00,16:03:16,,55.0,56.0,1.0,,1520000000.0,-1,,,,1,,parallel-merged,-1.0,1520.0,171,S20UPM,55
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:17-06:00,16:03:17,,56.0,57.0,1.0,,1330000000.0,-1,,,,1,,parallel-merged,-1.0,1330.0,171,S20UPM,56
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:18-06:00,16:03:18,,57.0,58.0,1.0,,1510000000.0,-1,,,,1,,parallel-merged,-1.0,1510.0,171,S20UPM,57
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:19-06:00,16:03:19,,58.0,59.0,1.0,,1520000000.0,-1,,,,1,,parallel-merged,-1.0,1520.0,171,S20UPM,58
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:20-06:00,16:03:20,,59.0,60.0,1.0,,1540000000.0,-1,,,,1,,parallel-merged,-1.0,1540.0,171,S20UPM,59
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:21-06:00,16:03:21,,60.0,61.0,1.0,,1680000000.0,-1,,,,1,,parallel-merged,-1.0,1680.0,171,S20UPM,60
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:22-06:00,16:03:22,,61.0,62.0,1.0,,1900000000.0,-1,,,,1,,parallel-merged,-1.0,1900.0,171,S20UPM,61
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:23-06:00,16:03:23,,62.0,63.0,1.0,,1590000000.0,-1,,,,1,,parallel-merged,-1.0,1590.0,171,S20UPM,62
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:24-06:00,16:03:24,,63.0,64.0,1.0,,1420000000.0,-1,,,,1,,parallel-merged,-1.0,1420.0,171,S20UPM,63
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:25-06:00,16:03:25,,64.0,65.0,1.0,,1470000000.0,-1,,,,1,,parallel-merged,-1.0,1470.0,171,S20UPM,64
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:26-06:00,16:03:26,,65.0,66.0,1.0,,1230000000.0,-1,,,,1,,parallel-merged,-1.0,1230.0,171,S20UPM,65
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:27-06:00,16:03:27,,66.0,67.0,1.0,,1100000000.0,-1,,,,1,,parallel-merged,-1.0,1100.0,171,S20UPM,66
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:28-06:00,16:03:28,,67.0,68.0,1.0,,1160000000.0,-1,,,,1,,parallel-merged,-1.0,1160.0,171,S20UPM,67
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:29-06:00,16:03:29,,68.0,69.0,1.0,,1520000000.0,-1,,,,1,,parallel-merged,-1.0,1520.0,171,S20UPM,68
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:30-06:00,16:03:30,,69.0,70.0,1.0,,1520000000.0,-1,,,,1,,parallel-merged,-1.0,1520.0,171,S20UPM,69
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:31-06:00,16:03:31,,70.0,71.0,1.0,,1570000000.0,-1,,,,1,,parallel-merged,-1.0,1570.0,171,S20UPM,70
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:32-06:00,16:03:32,,71.0,72.0,1.0,,1690000000.0,-1,,,,1,,parallel-merged,-1.0,1690.0,171,S20UPM,71
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:33-06:00,16:03:33,,72.0,73.0,1.0,,2040000000.0,-1,,,,1,,parallel-merged,-1.0,2040.0,171,S20UPM,72
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:34-06:00,16:03:34,,73.0,74.0,1.0,,1740000000.0,-1,,,,1,,parallel-merged,-1.0,1740.0,171,S20UPM,73
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:37-06:00,16:03:37,,76.0,77.0,1.0,,2089999999.9999998,-1,,,,1,,parallel-merged,-1.0,2089.9999999999995,171,S20UPM,76
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:38-06:00,16:03:38,,77.0,78.0,1.0,,2130000000.0,-1,,,,1,,parallel-merged,-1.0,2130.0,171,S20UPM,77
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:39-06:00,16:03:39,,78.0,79.0,1.0,,1950000000.0,-1,,,,1,,parallel-merged,-1.0,1950.0,171,S20UPM,78
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:40-06:00,16:03:40,,79.0,80.0,1.0,,1900000000.0,-1,,,,1,,parallel-merged,-1.0,1900.0,171,S20UPM,79
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:41-06:00,16:03:41,,80.0,81.0,1.0,,1080000000.0,-1,,,,1,,parallel-merged,-1.0,1080.0,171,S20UPM,80
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:42-06:00,16:03:42,,81.0,82.0,1.0,,1650000000.0,-1,,,,1,,parallel-merged,-1.0,1650.0,171,S20UPM,81
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:43-06:00,16:03:43,,82.0,83.0,1.0,,1350000000.0,-1,,,,1,,parallel-merged,-1.0,1350.0,171,S20UPM,82
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:44-06:00,16:03:44,,83.0,84.0,1.0,,1850000000.0,-1,,,,1,,parallel-merged,-1.0,1850.0,171,S20UPM,83
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:45-06:00,16:03:45,,84.0,85.0,1.0,,1790000000.0,-1,,,,1,,parallel-merged,-1.0,1790.0,171,S20UPM,84
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:46-06:00,16:03:46,,85.0,86.0,1.0,,1540000000.0,-1,,,,1,,parallel-merged,-1.0,1540.0,171,S20UPM,85
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:47-06:00,16:03:47,,86.0,87.0,1.0,,1670000000.0,-1,,,,1,,parallel-merged,-1.0,1670.0,171,S20UPM,86
S20UPM-run171-iPerf.txt,S20UPM-run171-iPerf,TCP,999.0,2021-01-17 16:02:20 CST,2021-01-17 16:03:48-06:00,16:03:48,,87.0,88.0,1.0,,2080000000.0,-1,,,,1,,parallel-merged,-1.0,2080.0,171,S20UPM,87
