parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_socket,_start,_end,_seconds,_bytes,bits_per_second,rtt,rttvar,pmtu,_omitted,session_num,conn_num,iperf_type,snd_cwnd,Throughput,run_number,iperf_did,seq_no
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:40-06:00,22:14:40,,0.0,1.0,1.0,,1720000000.0,-1,,,,1,,parallel-merged,-1.0,1720.0,156,S20UPM,0
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:41-06:00,22:14:41,,1.0,2.0,1.0,,2130000000.0,-1,,,,1,,parallel-merged,-1.0,2130.0,156,S20UPM,1
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:42-06:00,22:14:42,,2.0,3.0,1.0,,2009999999.9999998,-1,,,,1,,parallel-merged,-1.0,2009.9999999999998,156,S20UPM,2
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:43-06:00,22:14:43,,3.0,4.0,1.0,,1840000000.0,-1,,,,1,,parallel-merged,-1.0,1840.0,156,S20UPM,3
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:44-06:00,22:14:44,,4.0,5.0,1.0,,1840000000.0,-1,,,,1,,parallel-merged,-1.0,1840.0,156,S20UPM,4
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:45-06:00,22:14:45,,5.0,6.0,1.0,,1790000000.0,-1,,,,1,,parallel-merged,-1.0,1790.0,156,S20UPM,5
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:46-06:00,22:14:46,,6.0,7.0,1.0,,1790000000.0,-1,,,,1,,parallel-merged,-1.0,1790.0,156,S20UPM,6
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:47-06:00,22:14:47,,7.0,8.0,1.0,,1880000000.0,-1,,,,1,,parallel-merged,-1.0,1880.0,156,S20UPM,7
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:48-06:00,22:14:48,,8.0,9.0,1.0,,1870000000.0,-1,,,,1,,parallel-merged,-1.0,1870.0,156,S20UPM,8
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:49-06:00,22:14:49,,9.0,10.0,1.0,,2140000000.0000002,-1,,,,1,,parallel-merged,-1.0,2140.0000000000005,156,S20UPM,9
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:50-06:00,22:14:50,,10.0,11.0,1.0,,1980000000.0,-1,,,,1,,parallel-merged,-1.0,1980.0,156,S20UPM,10
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:51-06:00,22:14:51,,11.0,12.0,1.0,,2210000000.0,-1,,,,1,,parallel-merged,-1.0,2210.0,156,S20UPM,11
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:56-06:00,22:14:56,,16.0,17.0,1.0,,2069999999.9999998,-1,,,,1,,parallel-merged,-1.0,2069.9999999999995,156,S20UPM,16
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:14:57-06:00,22:14:57,,17.0,18.0,1.0,,1760000000.0,-1,,,,1,,parallel-merged,-1.0,1760.0,156,S20UPM,17
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:00-06:00,22:15:00,,20.0,21.0,1.0,,1030000000.0,-1,,,,1,,parallel-merged,-1.0,1030.0,156,S20UPM,20
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:01-06:00,22:15:01,,21.0,22.0,1.0,,1250000000.0,-1,,,,1,,parallel-merged,-1.0,1250.0,156,S20UPM,21
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:02-06:00,22:15:02,,22.0,23.0,1.0,,1050000000.0,-1,,,,1,,parallel-merged,-1.0,1050.0,156,S20UPM,22
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:03-06:00,22:15:03,,23.0,24.0,1.0,,1110000000.0,-1,,,,1,,parallel-merged,-1.0,1110.0,156,S20UPM,23
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:04-06:00,22:15:04,,24.0,25.0,1.0,,1500000000.0,-1,,,,1,,parallel-merged,-1.0,1500.0,156,S20UPM,24
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:05-06:00,22:15:05,,25.0,26.0,1.0,,1430000000.0,-1,,,,1,,parallel-merged,-1.0,1430.0,156,S20UPM,25
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:06-06:00,22:15:06,,26.0,27.0,1.0,,1680000000.0,-1,,,,1,,parallel-merged,-1.0,1680.0,156,S20UPM,26
S20UPM-run156-iPerf.txt,S20UPM-run156-iPerf,TCP,1000.0,2021-01-16 22:14:39 CST,2021-01-16 22:15:07-06:00,22:15:07,,27.0,28.0,1.0,,1920000000.0,-1,,,,1,,parallel-merged,-1.0,1920.0,156,S20UPM,27
