parent_file,exp_label,protocol,length,timestamp,Fixedtimestamp,time,_start,_end,_seconds,bits_per_second,rtt,iperf_type,Throughput,run_number,iperf_did,seq_no
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:06:54-06:00,11:06:54,0.0,1.0,1.0,25600000.0,-1,parallel-merged,25.6,20061,S20UPM,0
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:06:55-06:00,11:06:55,1.0,2.0,1.0,36600000.0,-1,parallel-merged,36.6,20061,S20UPM,1
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:06:56-06:00,11:06:56,2.0,3.0,1.0,31300000.0,-1,parallel-merged,31.3,20061,S20UPM,2
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:06:57-06:00,11:06:57,3.0,4.0,1.0,34900000.0,-1,parallel-merged,34.9,20061,S20UPM,3
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:06:58-06:00,11:06:58,4.0,5.0,1.0,36400000.0,-1,parallel-merged,36.4,20061,S20UPM,4
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:06:59-06:00,11:06:59,5.0,6.0,1.0,34400000.0,-1,parallel-merged,34.4,20061,S20UPM,5
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:00-06:00,11:07:00,6.0,7.0,1.0,29700000.0,-1,parallel-merged,29.7,20061,S20UPM,6
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:01-06:00,11:07:01,7.0,8.0,1.0,32900000.0,-1,parallel-merged,32.9,20061,S20UPM,7
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:02-06:00,11:07:02,8.0,9.0,1.0,33400000.0,-1,parallel-merged,33.4,20061,S20UPM,8
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:03-06:00,11:07:03,9.0,10.0,1.0,40700000.0,-1,parallel-merged,40.7,20061,S20UPM,9
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:04-06:00,11:07:04,10.0,11.0,1.0,30700000.0,-1,parallel-merged,30.7,20061,S20UPM,10
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:05-06:00,11:07:05,11.0,12.0,1.0,37300000.0,-1,parallel-merged,37.3,20061,S20UPM,11
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:06-06:00,11:07:06,12.0,13.0,1.0,25700000.0,-1,parallel-merged,25.7,20061,S20UPM,12
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:07-06:00,11:07:07,13.0,14.0,1.0,21200000.0,-1,parallel-merged,21.2,20061,S20UPM,13
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:08-06:00,11:07:08,14.0,15.0,1.0,19600000.0,-1,parallel-merged,19.6,20061,S20UPM,14
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:09-06:00,11:07:09,15.0,16.0,1.0,27700000.0,-1,parallel-merged,27.7,20061,S20UPM,15
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:10-06:00,11:07:10,16.0,17.0,1.0,40500000.0,-1,parallel-merged,40.5,20061,S20UPM,16
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:11-06:00,11:07:11,17.0,18.0,1.0,38400000.0,-1,parallel-merged,38.4,20061,S20UPM,17
S20UPM-run20061-iPerf.txt,S20UPM-run20061-iPerf,TCP,1044.0,2021-01-23 11:06:53 CST,2021-01-23 11:07:12-06:00,11:07:12,18.0,19.0,1.0,25600000.0,-1,parallel-merged,25.6,20061,S20UPM,18
